Violet,Blue,Green,Yellow,Red,595xDM605xF600,White,x_axis
0,0,0,1.60513138709977,0,0,0.176551,568
0,0,0,1.515217156856,0,0,0.187496,568.5
0,0,0,1.58388161290561,0,0,0.191123,569
0,0,0,1.41587825938944,0,0,0.201336,569.5
0,0,0,1.33972976178392,0,0,0.215267,570
0,0,0,1.39505488373042,0,0,0.233294,570.5
0,0,0,1.33306580388355,0,0,0.251512,571
0,0,0,1.13015221534688,0,0,0.283197,571.5
0,0,0,1.25016576649836,0,0,0.303544,572
0,0,0,1.09661981279766,0,0,0.34146,572.5
0,0,0,1.11091918761429,0,0,0.394034,573
0,0,0,1.09681284827635,0,0,0.4333,573.5
0,0,0,1.04417413998585,0,0,0.491405,574
0,0,0,0.923753641408765,0,0,0.543729,574.5
0,0,0,0.959614135963734,0,0,0.598792,575
0,0,0,0.890878285852287,0,0,0.657244,575.5
0,0,0,0.886415476986605,0,0,0.703032,576
0,0,0,0.834467521125685,0,0,0.735413,576.5
0,0,0,0.816935568804765,0,0,0.736124,577
0,0,0,0.756817438312315,0,0,0.747488,577.5
0,0,0,0.732024798333131,0,0,0.744703,578
0,0,0,0.724227835654025,0,0,0.735768,578.5
0,0,0,0.634700715430619,0,0,0.711982,579
0,0,0,0.634859228573952,0,0,0.673031,579.5
0,0,0,0.572790124759182,0,0,0.641629,580
0,0,0,0.56215204424186,0,0,0.590364,580.5
0,0,0,0.531658407463745,0,0,0.552233,581
0,0,0,0.512690296842244,0,0,0.514687,581.5
0,0,0,0.590204782993554,0,0,0.473269,582
0,0,0,0.464499589290049,0,0,0.444626,582.5
0,0,0,0.507610595053346,0,0,0.40678,583
0,0,0,0.397413208439227,0,0,0.378434,583.5
0,0,0,0.456145698272193,0,0,0.350199,584
0,0,0,0.382807687665935,0,0,0.331224,584.5
0,0,0,0.356899573180588,0,0,0.307427,585
0,0,0,0.27361562212764,0,0,0.283863,585.5
0,0,0,0.289619372640478,0,0,0.274655,586
0,0,0,0.38453874185247,0,0,0.263153,586.5
0,0,0,0.358954290943656,0,0,0.242645,587
0,0,0,0.301991000791821,0,0,0.231054,587.5
0,0,0,0.306274465867856,0,0,0.223489,588
0,0,0,0.230890073471047,0,0,0.219534,588.5
0,0,0,0.280509708144152,0,0,0.209832,589
0,0,0,0.198406291853704,0,0,0.207918,589.5
0,0,0,0.214086368645825,0,0,0.198017,590
0,0,0,0.254821957865929,0,0,0.187143,590.5
0,0,0,0.180573006647606,0,0,0.17988,591
0,0,0,0.17763676606101,0,0,0.173313,591.5
0,0,0,0.155914731640069,0,0,0.182634,592
0,0,0,0.0843778931971545,0,0,0.168448,592.5
0,0,0,0.174911256290436,0,0,0.161745,593
0,0,0,0.182493711300197,0,0.0008,0.160189,593.5
0,0,0,0.141765479568187,0,0.0016,0.166322,594
0,0,0,0.0727936574470002,0,0.00245,0.15629,594.5
0,0,0,0.0974541861120968,0,0.0033,0.157909,595
0,0,0,0.122944831989789,0,0.00415,0.156547,595.5
0,0,0,0.0674288138130507,0,0.005,0.146757,596
0,0,0,0.101752757886717,0,0.00475,0.129969,596.5
0,0,0,0.130990038944788,0,0.0045,0.134506,597
0,0,0,0.0445793937823211,0,0.0053,0.135818,597.5
0,0,0,0.0584254414036718,0,0.0061,0.134259,598
0,0,0,0.0356696554360869,0,0.02665,0.123591,598.5
0,0,0,0.0368650863095479,0,0.0472,0.12802,599
0,0,0,-0.0275960776683602,0,0.1261,0.122328,599.5
0,0,0,0.0523943089155011,0,0.205,0.122358,600
0,0,0,0.0884837321315629,0,0.25145,0.119788,600.5
0,0,0,0.010539884294752,0,0.2979,0.120413,601
0,0,0,0.00890371770967045,0,0.3337,0.123939,601.5
0,0,0,0.047433084844076,0,0.3695,0.126527,602
0,0,0,0.00617922305453075,0,0.3972,0.119385,602.5
0,0,0,-0.0226384225898262,0,0.4249,0.115118,603
0,0,0,0.0880925768721653,0,0.4515,0.116434,603.5
0,0,0,0.0252537793734964,0,0.4781,0.112324,604
0,0,0,-0.0443917404754445,0,0.50575,0.119082,604.5
0,0,0,-0.023180169963065,0,0.5334,0.110851,605
0,0,0,-0.000434156659810141,0,0.5517,0.118688,605.5
0,0,0,0.0502259107948795,0,0.57,0.112076,606
0,0,0,0.027084327865861,0,0.58815,0.109095,606.5
0,0,0,0.0480207505329836,0,0.6063,0.106281,607
0,0,0,0.00796040145432112,0,0.6315,0.101061,607.5
0,0,0,0.00887440865240368,0,0.6567,0.108452,608
0,0,0,-0.0295699111156455,0,0.68535,0.10965,608.5
0,0,0,0.0580778306111443,0,0.714,0.103921,609
0,0,0,-0.00326263475192974,0,0.75425,0.102725,609.5
0,0,0,-0.0410229034163458,0,0.7945,0.103618,610
0,0,0,-0.0153160023323892,0,0.83135,0.104284,610.5
0,0,0,-0.0467771039438446,0,0.8682,0.106614,611
0,0,0,0,0,0.8996,0.106561,611.5
0,0,0,0,0,0.931,0.097,612
0,0,0,0,0,0.94765,0.09814,612.5
0,0,0,0,0,0.9643,0.100814,613
0,0,0,0,0,0.97525,0.102529,613.5
0,0,0,0,0,0.9862,0.100455,614
0,0,0,0,0,0.99085,0.101197,614.5
0,0,0,0,0,0.9955,0.093843,615
0,0,0,0,0,0.99635,0.106175,615.5
0,0,0,0,0,0.9972,0.098322,616
0,0,0,0,0,0.9927,0.101752,616.5
0,0,0,0,0,0.9882,0.104496,617
0,0,0,0,0,0.9819,0.094236,617.5
0,0,0,0,0,0.9756,0.102831,618
0,0,0,0,0,0.9672,0.090317,618.5
0,0,0,0,0,0.9588,0.097777,619
0,0,0,0,0,0.9535,0.097949,619.5
0,0,0,0,0,0.9482,0.091263,620
0,0,0,0,0,0.94335,0.104344,620.5
0,0,0,0,0,0.9385,0.093954,621
0,0,0,0,0,0.9324,0.091604,621.5
0,0,0,0,0,0.9263,0.087427,622
0,0,0,0,0,0.9186,0.091059,622.5
0,0,0,0,0,0.9109,0.09693,623
0,0,0,0,0,0.9006,0.101923,623.5
0,0,0,0,0,0.8903,0.08775,624
0,0,0,0,0,0.88295,0.093215,624.5
0,0,0,0,0,0.8756,0.092065,625
0,0,0,0,0,0.86775,0.088971,625.5
0,0,0,0,10.8492307462193,0.8599,0.092178,626
0,0,0,0,93.6248277851675,0.85405,0.087987,626.5
0,0,0,0,95.4795862786878,0.8482,0.0854,627
0,0,0,0,102.24025957046,0.83615,0.094887,627.5
0,0,0,0,132.4975369557,0.8241,0.086217,628
0,0,0,0,161.745178916362,0.81575,0.080144,628.5
0,0,0,0,272.869249563218,0.8074,0.089069,629
0,0,0,0,583.898633418286,0.7982,0.085634,629.5
0,0,0,0,1766.2774341003,0.789,0.084603,630
0,0,0,0,5252.56867855284,0.78085,0.08195,630.5
0,0,0,0,12038.2641188446,0.7727,0.085823,631
0,0,0,0,18696.6359168542,0.765,0.086489,631.5
0,0,0,0,21457.8241373979,0.7573,0.085839,632
0,0,0,0,21684.0202285007,0.7488,0.094569,632.5
0,0,0,0,20590.0349117334,0.7403,0.089546,633
0,0,0,0,18488.9496639168,0.73185,0.088668,633.5
0,0,0,0,13756.7537234597,0.7234,0.083453,634
0,0,0,0,7786.81654658035,0.7139,0.080164,634.5
0,0,0,0,3486.27022158701,0.7044,0.077645,635
0,0,0,0,1447.73558660418,0.6954,0.08316,635.5
0,0,0,0,568.647372308313,0.6864,0.081587,636
0,0,0,0,235.189741403726,0.67895,0.08835,636.5
0,0,0,0,97.2981008305871,0.6715,0.082282,637
0,0,0,0,53.8174208211824,0.66495,0.084931,637.5
0,0,0,0,34.0682261537811,0.6584,0.087185,638
0,0,0,0,31.0157500090555,0.65275,0.088144,638.5
0,0,0,0,9.10539841606566,0.6471,0.08807,639
0,0,0,0,21.4280059284423,0.6387,0.084348,639.5
0,0,0,0,26.895815009478,0.6303,0.081001,640
0,0,0,0,13.7784314243361,0.6233,0.081375,640.5
0,0,0,0,3.40006632898262,0.6163,0.078843,641
0,0,0,0,0,0.60835,0.075383,641.5
0,0,0,0,0,0.6004,0.083387,642
0,0,0,0,0,0.5917,0.088668,642.5
0,0,0,0,0,0.583,0.075443,643
0,0,0,0,0,0.57645,0.073779,643.5
0,0,0,0,0,0.5699,0.075524,644
0,0,0,0,0,0.5616,0.085354,644.5
0,0,0,0,0,0.5533,0.078356,645
0,0,0,0,0,0.54615,0.083806,645.5
0,0,0,0,0,0.539,0.084151,646
0,0,0,0,0,0.53285,0.081264,646.5
0,0,0,0,0,0.5267,0.082404,647
0,0,0,0,0,0.5178,0.07912,647.5
0,0,0,0,0,0.5089,0.087306,648
0,0,0,0,0,0.50035,0.084462,648.5
0,0,0,0,0,0.4918,0.083674,649
0,0,0,0,0,0.48485,0.084552,649.5
0,0,0,0,0,0.4779,0.078545,650
0,0,0,0,0,0.4692,0.078893,650.5
0,0,0,0,0,0.4605,0.082638,651
0,0,0,0,0,0.45245,0.077297,651.5
0,0,0,0,0,0.4444,0.075958,652
0,0,0,0,0,0.43745,0.086187,652.5
0,0,0,0,0,0.4305,0.081455,653
0,0,0,0,0,0.42465,0.074656,653.5
0,0,0,0,0,0.4188,0.077032,654
0,0,0,0,0,0.41195,0.071812,654.5
0,0,0,0,0,0.4051,0.06874,655
0,0,0,0,0,0.39855,0.072508,655.5
0,0,0,0,0,0.392,0.07504,656
0,0,0,0,0,0.38605,0.065532,656.5
0,0,0,0,0,0.3801,0.077602,657
0,0,0,0,0,0.37495,0.074724,657.5
0,0,0,0,0,0.3698,0.081564,658
0,0,0,0,0,0.36305,0.078581,658.5
0,0,0,0,0,0.3563,0.072742,659
0,0,0,0,0,0.3509,0.070521,659.5
0,0,0,0,0,0.3455,0.070057,660
0,0,0,0,0,0.3405,0.067938,660.5
0,0,0,0,0,0.3355,0.074293,661
0,0,0,0,0,0.33075,0.070162,661.5
0,0,0,0,0,0.326,0.082222,662
0,0,0,0,0,0.32035,0.067857,662.5
0,0,0,0,0,0.3147,0.074021,663
0,0,0,0,0,0.3094,0.061452,663.5
0,0,0,0,0,0.3041,0.071842,664
0,0,0,0,0,0.29855,0.065487,664.5
0,0,0,0,0,0.293,0.06899,665
0,0,0,0,0,0.28725,0.064942,665.5
0,0,0,0,0,0.2815,0.068039,666
0,0,0,0,0,0.27695,0.065782,666.5
0,0,0,0,0,0.2724,0.062894,667
0,0,0,0,0,0.2663,0.059949,667.5
0,0,0,0,0,0.2602,0.060887,668
0,0,0,0,0,0.25575,0.055984,668.5
0,0,0,0,0,0.2513,0.055909,669
0,0,0,0,0,0.2469,0.054955,669.5
0,0,0,0,0,0.2425,0.051339,670
0,0,0,0,0,0.2382,0.043213,670.5
0,0,0,0,0,0.2339,0.052393,671
0,0,0,0,0,0.2298,0.042548,671.5
0,0,0,0,0,0.2257,0.045897,672
0,0,0,0,0,0.2212,0.041186,672.5
0,0,0,0,0,0.2167,0.043758,673
0,0,0,0,0,0.21245,0.041375,673.5
0,0,0,0,0,0.2082,0.038318,674
0,0,0,0,0,0.2048,0.035143,674.5
0,0,0,0,0,0.2014,0.037259,675
0,0,0,0,0,0.19825,0.027911,675.5
0,0,0,0,0,0.1951,0.030655,676
0,0,0,0,0,0.19105,0.036818,676.5
0,0,0,0,0,0.187,0.017914,677
0,0,0,0,0,0.18405,0.030443,677.5
0,0,0,0,0,0.1811,0.023785,678
0,0,0,0,0,0.1776,0.027931,678.5
0,0,0,0,0,0.1741,0.026024,679
0,0,0,0,0,0.17155,0.025116,679.5
0,0,0,0,0,0.169,0.024209,680
0,0,0,0,0,0.16495,0.021747,680.5
0,0,0,0,0,0.1609,0.021334,681
0,0,0,0,0,0.1588,0.019013,681.5
0,0,0,0,0,0.1567,0.026062,682
0,0,0,0,0,0.15395,0.013374,682.5
0,0,0,0,0,0.1512,0.019177,683
0,0,0,0,0,0.1482,0.015796,683.5
0,0,0,0,0,0.1452,0.01166,684
0,0,0,0,0,0.142,0.020743,684.5
0,0,0,0,0,0.1388,0.017722,685
0,0,0,0,0,0.13625,0.012618,685.5
0,0,0,0,0,0.1337,0.012688,686
0,0,0,0,0,0.131,0.01059,686.5
0,0,0,0,0,0.1283,0.008855,687
0,0,0,0,0,0.12665,0.004538,687.5
0,0,0,0,0,0.125,0.00479,688
0,0,0,0,0,0.12225,0.012346,688.5
0,0,0,0,0,0.1195,0.012905,689
0,0,0,0,0,0.11755,0.004568,689.5
0,0,0,0,0,0.1156,0.005189,690
0,0,0,0,0,0.1132,-0.000698,690.5
0,0,0,0,0,0.1108,0.006202,691
0,0,0,0,0,0.10905,0.005052,691.5
0,0,0,0,0,0.1073,0.008068,692
0,0,0,0,0,0.1056,0.012224,692.5
0,0,0,0,0,0.1039,0.005405,693
0,0,0,0,0,0.10165,0.002934,693.5
0,0,0,0,0,0.0994,0.00487,694
0,0,0,0,0,0.09735,0.006641,694.5
0,0,0,0,0,0.0953,0.009006,695
0,0,0,0,0,0.0936,0.004553,695.5
0,0,0,0,0,0.0919,0.003357,696
0,0,0,0,0,0.09045,0.008971,696.5
0,0,0,0,0,0.089,0.003832,697
0,0,0,0,0,0.0874,0.004258,697.5
0,0,0,0,0,0.0858,0.001867,698
0,0,0,0,0,0.08455,-0.001182,698.5
0,0,0,0,0,0.0833,0.005234,699
0,0,0,0,0,0.0821,0.003529,699.5
0,0,0,0,0,0.0809,-0.006289,700
